time	V(bf_source)	V(samplecap)
4.527310719962930e-001	1.943122198722851e-003	-9.453785600741397e-003
4.528310719962930e-001	1.961232007072523e-003	-9.433785600741396e-003
4.529310719962930e-001	1.979341815416096e-003	-9.413785600741397e-003
4.530310719962930e-001	1.997451623910918e-003	-9.393785600741396e-003
4.531310719962930e-001	2.015561432289944e-003	-9.373785600741397e-003
4.532310719962930e-001	2.033671240157634e-003	-9.353785600741396e-003
4.533310719962930e-001	2.051781047792555e-003	-9.333785600741397e-003
4.534310719962930e-001	2.069890855775212e-003	-9.313785600741396e-003
4.535310719962930e-001	2.088000663752235e-003	-9.293785600741397e-003
4.536310719962930e-001	2.106110471370696e-003	-9.273785600741397e-003
4.537310719962930e-001	2.124220279032511e-003	-9.253785600741396e-003
4.538310719962930e-001	2.142330086712871e-003	-9.233785600741397e-003
4.539310719962930e-001	2.160439894166861e-003	-9.213785600741396e-003
4.540310719962930e-001	2.178549701499449e-003	-9.193785600741397e-003
4.541310719962931e-001	2.196659508807848e-003	-9.173785600741396e-003
4.542310719962930e-001	2.214769316097632e-003	-9.153785600741397e-003
4.543310719962930e-001	2.232879123104663e-003	-9.133785600741396e-003
4.544310719962930e-001	2.250988929963008e-003	-9.113785600741397e-003
4.545310719962930e-001	2.269098736994300e-003	-9.093785600741396e-003
4.546310719962930e-001	2.287208543980198e-003	-9.073785600741397e-003
4.547310719962930e-001	2.305318350727028e-003	-9.053785600741396e-003
4.548310719962930e-001	2.323428157378469e-003	-9.033785600741397e-003
4.549310719962930e-001	2.341537963938628e-003	-9.013785600741396e-003
4.550310719962930e-001	2.359647770244135e-003	-8.993785600741397e-003
4.551310719962930e-001	2.377757576441208e-003	-8.973785600741396e-003
4.552310719962930e-001	2.395867382716756e-003	-8.953785600741396e-003
4.553310719962930e-001	2.413977188955470e-003	-8.933785600741397e-003
4.554310719962930e-001	2.432086994768981e-003	-8.913785600741396e-003
4.555310719962930e-001	2.450196800400735e-003	-8.893785600741397e-003
4.556310719962930e-001	2.468306606361232e-003	-8.873785600741396e-003
4.557310719962930e-001	2.486416412231041e-003	-8.853785600741397e-003
4.558310719962930e-001	2.504526217961233e-003	-8.833785600741396e-003
4.559310719962930e-001	2.522636023852118e-003	-8.813785600741397e-003
4.560310719962930e-001	2.540745829321910e-003	-8.793785600741396e-003
4.561310719962930e-001	2.558855634461157e-003	-8.773785600741397e-003
4.562310719962930e-001	2.576965439701065e-003	-8.753785600741396e-003
4.563310719962930e-001	2.595075244653071e-003	-8.733785600741397e-003
4.564310719962930e-001	2.613185049651280e-003	-8.713785600741396e-003
4.565310719962930e-001	2.631294854934734e-003	-8.693785600741397e-003
4.566310719962930e-001	2.649404659703233e-003	-8.673785600741396e-003
4.567310719962930e-001	2.667514464125064e-003	-8.653785600741397e-003
4.568310719962930e-001	2.685624268888633e-003	-8.633785600741397e-003
4.569310719962930e-001	2.703734073671406e-003	-8.613785600741396e-003
4.570310719962930e-001	2.721843878161185e-003	-8.593785600741397e-003
4.571310719962930e-001	2.739953682427332e-003	-8.573785600741396e-003
4.572310719962930e-001	2.758063486681906e-003	-8.553785600741397e-003
4.573310719962930e-001	2.776173291104902e-003	-8.533785600741396e-003
4.574310719962930e-001	2.794283095408708e-003	-8.513785600741397e-003
4.575310719962930e-001	2.812392899278804e-003	-8.493785600741396e-003
4.576310719962930e-001	2.830502702859530e-003	-8.473785600741397e-003
4.577310719962930e-001	2.848612506518810e-003	-8.453785600741396e-003
4.578310719962930e-001	2.866722310351208e-003	-8.433785600741397e-003
4.579310719962930e-001	2.884832114022810e-003	-8.413785600741396e-003
4.580310719962930e-001	2.902941917507869e-003	-8.393785600741397e-003
4.581310719962930e-001	2.921051721096803e-003	-8.373785600741396e-003
4.582310719962930e-001	2.939161524618116e-003	-8.353785600741397e-003
4.583310719962930e-001	2.957271328000393e-003	-8.333785600741396e-003
4.584310719962930e-001	2.975381131387957e-003	-8.313785600741397e-003
4.585310719962930e-001	2.993490934548776e-003	-8.293785600741397e-003
4.586310719962930e-001	3.011600737448412e-003	-8.273785600741396e-003
4.587310719962930e-001	3.029710540474792e-003	-8.253785600741397e-003
4.588310719962930e-001	3.047820343441747e-003	-8.233785600741396e-003
4.589310719962930e-001	3.065930145944514e-003	-8.213785600741397e-003
4.590310719962930e-001	3.084039948303224e-003	-8.193785600741396e-003
4.591310719962930e-001	3.102149750847389e-003	-8.173785600741397e-003
4.592310719962930e-001	3.120259553392962e-003	-8.153785600741396e-003
4.593310719962930e-001	3.138369355631472e-003	-8.133785600741397e-003
4.594310719962930e-001	3.156479157522251e-003	-8.113785600741396e-003
4.595310719962930e-001	3.174588959407095e-003	-8.093785600741397e-003
4.596310719962930e-001	3.192698761541298e-003	-8.073785600741396e-003
4.597310719962930e-001	3.210808563704111e-003	-8.053785600741397e-003
4.598310719962930e-001	3.228918365552599e-003	-8.033785600741396e-003
4.599310719962930e-001	3.247028167065286e-003	-8.013785600741397e-003
4.600310719962930e-001	3.265137968561127e-003	-7.993785600741397e-003
4.601310719962930e-001	3.283247770087379e-003	-7.973785600741397e-003
4.602310719962930e-001	3.301357571426627e-003	-7.953785600741397e-003
4.603310719962930e-001	3.319467372613062e-003	-7.933785600741396e-003
4.604310719962930e-001	3.337577173846753e-003	-7.913785600741397e-003
4.605310719962930e-001	3.355686975137082e-003	-7.893785600741396e-003
4.606310719962930e-001	3.373796776299251e-003	-7.873785600741397e-003
4.607310719962930e-001	3.391906577285009e-003	-7.853785600741396e-003
4.608310719962930e-001	3.410016378272417e-003	-7.833785600741397e-003
4.609310719962930e-001	3.428126179270613e-003	-7.813785600741396e-003
4.610310719962930e-001	3.446235979993002e-003	-7.793785600741397e-003
4.611310719962930e-001	3.464345780445196e-003	-7.773785600741397e-003
4.612310719962930e-001	3.482455580832693e-003	-7.753785600741397e-003
4.613310719962930e-001	3.500565381255597e-003	-7.733785600741397e-003
4.614310719962930e-001	3.518675181633838e-003	-7.713785600741397e-003
4.615310719962930e-001	3.536784981838003e-003	-7.693785600741397e-003
4.616310719962930e-001	3.554894781746233e-003	-7.673785600741397e-003
4.617310719962930e-001	3.573004581695214e-003	-7.653785600741397e-003
4.618310719962930e-001	3.591114381967761e-003	-7.633785600741396e-003
4.619310719962930e-001	3.609224181879096e-003	-7.613785600741396e-003
4.620310719962930e-001	3.627333981297862e-003	-7.593785600741396e-003
4.621310719962930e-001	3.645443780869989e-003	-7.573785600741396e-003
4.622310719962930e-001	3.663553580681541e-003	-7.553785600741396e-003
4.623310719962930e-001	3.681663380239086e-003	-7.533785600741396e-003
4.624310719962930e-001	3.699773179430363e-003	-7.513785600741397e-003
4.625310719962930e-001	3.717882978586514e-003	-7.493785600741397e-003
4.626310719962930e-001	3.735992777747290e-003	-7.473785600741397e-003
4.627310719962930e-001	3.754102576812292e-003	-7.453785600741397e-003
4.628310719962930e-001	3.772212375799245e-003	-7.433785600741397e-003
4.629310719962930e-001	3.790322174748000e-003	-7.413785600741397e-003
4.630310719962930e-001	3.808431973552476e-003	-7.393785600741397e-003
4.631310719962930e-001	3.826541772131949e-003	-7.373785600741397e-003
4.632310719962930e-001	3.844651570659804e-003	-7.353785600741397e-003
4.633310719962930e-001	3.862761369247583e-003	-7.333785600741397e-003
4.634310719962930e-001	3.880871167806141e-003	-7.313785600741397e-003
4.635310719962930e-001	3.898980966156081e-003	-7.293785600741396e-003
4.636310719962930e-001	3.917090764139330e-003	-7.273785600741396e-003
4.637310719962930e-001	3.935200561889310e-003	-7.253785600741396e-003
4.638310719962930e-001	3.953310359602410e-003	-7.233785600741396e-003
4.639310719962930e-001	3.971420157468070e-003	-7.213785600741396e-003
4.640310719962930e-001	3.989529955548859e-003	-7.193785600741397e-003
4.641310719962930e-001	4.007639753608504e-003	-7.173785600741397e-003
4.642310719962930e-001	4.025749551439928e-003	-7.153785600741397e-003
4.643310719962930e-001	4.043859348985497e-003	-7.133785600741397e-003
4.644310719962930e-001	4.061969146474186e-003	-7.113785600741397e-003
4.645310719962930e-001	4.080078943871072e-003	-7.093785600741397e-003
4.646310719962930e-001	4.098188740955784e-003	-7.073785600741397e-003
4.647310719962930e-001	4.116298537947549e-003	-7.053785600741397e-003
4.648310719962930e-001	4.134408335100290e-003	-7.033785600741397e-003
4.649310719962930e-001	4.152518132408040e-003	-7.013785600741397e-003
4.650310719962930e-001	4.170627929415457e-003	-6.993785600741397e-003
4.651310719962930e-001	4.188737725838185e-003	-6.973785600741396e-003
4.652310719962930e-001	4.206847522274508e-003	-6.953785600741396e-003
4.653310719962930e-001	4.224957319149001e-003	-6.933785600741396e-003
4.654310719962930e-001	4.243067115834083e-003	-6.913785600741396e-003
4.655310719962930e-001	4.261176911879090e-003	-6.893785600741396e-003
4.656310719962930e-001	4.279286707976906e-003	-6.873785600741397e-003
4.657310719962930e-001	4.297396504489453e-003	-6.853785600741397e-003
4.658310719962930e-001	4.315506300661329e-003	-6.833785600741397e-003
4.659310719962930e-001	4.333616096288564e-003	-6.813785600741397e-003
4.660310719962930e-001	4.351725891968843e-003	-6.793785600741397e-003
4.661310719962930e-001	4.369835687799214e-003	-6.773785600741397e-003
4.662310719962930e-001	4.387945483607431e-003	-6.753785600741397e-003
4.663310719962930e-001	4.406055279303948e-003	-6.733785600741397e-003
4.664310719962930e-001	4.424165074827082e-003	-6.713785600741397e-003
4.665310719962930e-001	4.442274870325796e-003	-6.693785600741397e-003
4.666310719962930e-001	4.460384665833593e-003	-6.673785600741397e-003
4.667310719962930e-001	4.478494461066141e-003	-6.653785600741397e-003
4.668310719962930e-001	4.496604256063720e-003	-6.633785600741396e-003
4.669310719962930e-001	4.514714051190962e-003	-6.613785600741396e-003
4.670310719962930e-001	4.532823846091399e-003	-6.593785600741396e-003
4.671310719962930e-001	4.550933640599025e-003	-6.573785600741396e-003
4.672310719962930e-001	4.569043435432497e-003	-6.553785600741397e-003
4.673310719962930e-001	4.587153230421965e-003	-6.533785600741397e-003
4.674310719962930e-001	4.605263024926505e-003	-6.513785600741397e-003
4.675310719962930e-001	4.623372819344482e-003	-6.493785600741397e-003
4.676310719962930e-001	4.641482613995818e-003	-6.473785600741397e-003
4.677310719962930e-001	4.659592408437028e-003	-6.453785600741397e-003
4.678310719962930e-001	4.677702202686305e-003	-6.433785600741397e-003
4.679310719962930e-001	4.695811997067399e-003	-6.413785600741397e-003
4.680310719962930e-001	4.713921791108459e-003	-6.393785600741397e-003
4.681310719962930e-001	4.732031584665869e-003	-6.373785600741397e-003
4.682310719962930e-001	4.750141378269835e-003	-6.353785600741397e-003
4.683310719962930e-001	4.768251171939992e-003	-6.333785600741397e-003
4.684310719962930e-001	4.786360965666174e-003	-6.313785600741396e-003
4.685310719962930e-001	4.804470759315003e-003	-6.293785600741396e-003
4.686310719962930e-001	4.822580552571273e-003	-6.273785600741396e-003
4.687310719962930e-001	4.840690345835633e-003	-6.253785600741396e-003
4.688310719962930e-001	4.858800139267924e-003	-6.233785600741397e-003
4.689310719962930e-001	4.876909932416629e-003	-6.213785600741397e-003
4.690310719962930e-001	4.895019725271325e-003	-6.193785600741397e-003
4.691310719962930e-001	4.913129518152041e-003	-6.173785600741397e-003
4.692310719962930e-001	4.931239311164889e-003	-6.153785600741397e-003
4.693310719962930e-001	4.949349103995114e-003	-6.133785600741397e-003
4.694310719962930e-001	4.967458896498658e-003	-6.113785600741397e-003
4.695310719962930e-001	4.985568688931650e-003	-6.093785600741397e-003
4.696310719962930e-001	5.003678481378667e-003	-6.073785600741397e-003
4.697310719962930e-001	5.021788273849971e-003	-6.053785600741397e-003
4.698310719962930e-001	5.039898066282585e-003	-6.033785600741397e-003
4.699310719962930e-001	5.058007858468275e-003	-6.013785600741397e-003
4.700310719962930e-001	5.076117650588969e-003	-5.993785600741397e-003
4.701310719962930e-001	5.094227442843447e-003	-5.973785600741396e-003
4.702310719962930e-001	5.112337234700711e-003	-5.953785600741396e-003
4.703310719962930e-001	5.130447026128502e-003	-5.933785600741396e-003
4.704310719962930e-001	5.148556817832225e-003	-5.913785600741397e-003
4.705310719962930e-001	5.166666609780578e-003	-5.893785600741397e-003
4.706310719962930e-001	5.184776401470513e-003	-5.873785600741397e-003
4.707310719962930e-001	5.202886192762570e-003	-5.853785600741397e-003
4.708310719962930e-001	5.220995983818273e-003	-5.833785600741397e-003
4.709310719962930e-001	5.239105774908872e-003	-5.813785600741397e-003
4.710310719962930e-001	5.257215566260500e-003	-5.793785600741397e-003
4.711310719962930e-001	5.275325357601078e-003	-5.773785600741397e-003
4.712310719962930e-001	5.293435148484544e-003	-5.753785600741397e-003
4.713310719962930e-001	5.311544939183247e-003	-5.733785600741397e-003
4.714310719962930e-001	5.329654730058084e-003	-5.713785600741397e-003
4.715310719962930e-001	5.347764520870626e-003	-5.693785600741397e-003
4.716310719962930e-001	5.365874311494105e-003	-5.673785600741397e-003
4.717310719962930e-001	5.383984102113314e-003	-5.653785600741396e-003
4.718310719962930e-001	5.402093892508925e-003	-5.633785600741396e-003
4.719310719962930e-001	5.420203682528298e-003	-5.613785600741396e-003
4.720310719962930e-001	5.438313472559075e-003	-5.593785600741397e-003
4.721310719962930e-001	5.456423262607516e-003	-5.573785600741397e-003
4.722310719962930e-001	5.474533052457211e-003	-5.553785600741397e-003
4.723310719962930e-001	5.492642842360286e-003	-5.533785600741397e-003
4.724310719962930e-001	5.510752632486198e-003	-5.513785600741397e-003
4.725310719962930e-001	5.528862422416974e-003	-5.493785600741397e-003
4.726310719962930e-001	5.546972211937533e-003	-5.473785600741397e-003
4.727310719962930e-001	5.565082001490146e-003	-5.453785600741397e-003
4.728310719962930e-001	5.583191791183583e-003	-5.433785600741397e-003
4.729310719962930e-001	5.601301580523428e-003	-5.413785600741397e-003
4.730310719962930e-001	5.619411369434925e-003	-5.393785600741397e-003
4.731310719962930e-001	5.637521158476698e-003	-5.373785600741397e-003
4.732310719962930e-001	5.655630947747666e-003	-5.353785600741397e-003
4.733310719962930e-001	5.673740736797541e-003	-5.333785600741397e-003
4.734310719962930e-001	5.691850525533389e-003	-5.313785600741396e-003
4.735310719962930e-001	5.709960314207075e-003	-5.293785600741396e-003
4.736310719962930e-001	5.728070102864455e-003	-5.273785600741397e-003
4.737310719962930e-001	5.746179891431974e-003	-5.253785600741397e-003
4.738310719962930e-001	5.764289680052881e-003	-5.233785600741397e-003
4.739310719962930e-001	5.782399468580867e-003	-5.213785600741397e-003
4.740310719962930e-001	5.800509256716824e-003	-5.193785600741397e-003
4.741310719962930e-001	5.818619044785327e-003	-5.173785600741397e-003
4.742310719962930e-001	5.836728832976363e-003	-5.153785600741397e-003
4.743310719962930e-001	5.854838620945735e-003	-5.133785600741397e-003
4.744310719962930e-001	5.872948408779876e-003	-5.113785600741397e-003
4.745310719962930e-001	5.891058196744574e-003	-5.093785600741397e-003
4.746310719962930e-001	5.909167984550422e-003	-5.073785600741397e-003
4.747310719962930e-001	5.927277771902082e-003	-5.053785600741397e-003
4.748310719962930e-001	5.945387559115201e-003	-5.033785600741397e-003
4.749310719962930e-001	5.963497346670504e-003	-5.013785600741397e-003
4.750310719962930e-001	5.981607134262063e-003	-4.993785600741396e-003
4.751310719962930e-001	5.999716921433725e-003	-4.973785600741396e-003
4.752310719962930e-001	6.017826708598319e-003	-4.953785600741397e-003
4.753310719962930e-001	6.035936495860360e-003	-4.933785600741397e-003
4.754310719962930e-001	6.054046282801976e-003	-4.913785600741397e-003
