Freq.	V(bf_source)/V(samplecap)
6.45654229034728e+008	(-2.17520124747344e+000dB,-1.29966570531642e+001°)
6.50628874865630e+008	(-2.18437520644429e+000dB,-1.30688273120342e+001°)
6.55641849418053e+008	(-2.19365508481890e+000dB,-1.31410690508246e+001°)
6.60693448007670e+008	(-2.20304171847878e+000dB,-1.32133711873902e+001°)
6.65783968225511e+008	(-2.21253591393635e+000dB,-1.32857222732815e+001°)
6.70913709955487e+008	(-2.22213844585695e+000dB,-1.33581104904250e+001°)
6.76082975392058e+008	(-2.23185005449206e+000dB,-1.34305236482950e+001°)
6.81292069058038e+008	(-2.24167144302410e+000dB,-1.35029491816154e+001°)
6.86541297822532e+008	(-2.25160327482318e+000dB,-1.35753741486337e+001°)
6.91830970919015e+008	(-2.26164617061663e+000dB,-1.36477852300076e+001°)
6.97161399963546e+008	(-2.27180070557253e+000dB,-1.37201687283496e+001°)
7.02532898973132e+008	(-2.28206740629853e+000dB,-1.37925105684717e+001°)
7.07945784384218e+008	(-2.29244674775794e+000dB,-1.38647962983775e+001°)
7.13400375071337e+008	(-2.30293915010540e+000dB,-1.39370110910471e+001°)
7.18896992365889e+008	(-2.31354497544455e+000dB,-1.40091397470641e+001°)
7.24435960075072e+008	(-2.32426452451103e+000dB,-1.40811666981301e+001°)
7.30017604500961e+008	(-2.33509803328434e+000dB,-1.41530760115189e+001°)
7.35642254459725e+008	(-2.34604566953254e+000dB,-1.42248513955175e+001°)
7.41310241301002e+008	(-2.35710752929449e+000dB,-1.42964762059049e+001°)
7.47021898927417e+008	(-2.36828363330471e+000dB,-1.43679334535193e+001°)
7.52777563814252e+008	(-2.37957392336649e+000dB,-1.44392058129614e+001°)
7.58577575029270e+008	(-2.39097825867967e+000dB,-1.45102756324871e+001°)
7.64422274252687e+008	(-2.40249641212986e+000dB,-1.45811249451361e+001°)
7.70312005797302e+008	(-2.41412806654657e+000dB,-1.46517354811461e+001°)
7.76247116628780e+008	(-2.42587281093854e+000dB,-1.47220886817008e+001°)
7.82227956386092e+008	(-2.43773013671493e+000dB,-1.47921657140575e+001°)
7.88254877402111e+008	(-2.44969943390189e+000dB,-1.48619474880989e+001°)
7.94328234724372e+008	(-2.46177998736465e+000dB,-1.49314146743530e+001°)
8.00448386135983e+008	(-2.47397097304603e+000dB,-1.50005477235208e+001°)
8.06615692176706e+008	(-2.48627145423272e+000dB,-1.50693268875510e+001°)
8.12830516164192e+008	(-2.49868037786175e+000dB,-1.51377322422946e+001°)
8.19093224215391e+008	(-2.51119657087989e+000dB,-1.52057437117751e+001°)
8.25404185268113e+008	(-2.52381873666965e+000dB,-1.52733410940970e+001°)
8.31763771102766e+008	(-2.53654545155608e+000dB,-1.53405040890215e+001°)
8.38172356364258e+008	(-2.54937516140927e+000dB,-1.54072123272247e+001°)
8.44630318584065e+008	(-2.56230617835808e+000dB,-1.54734454012543e+001°)
8.51138038202474e+008	(-2.57533667763116e+000dB,-1.55391828981925e+001°)
8.57695898590993e+008	(-2.58846469454204e+000dB,-1.56044044340281e+001°)
8.64304286074935e+008	(-2.60168812163537e+000dB,-1.56690896897340e+001°)
8.70963589956181e+008	(-2.61500470601204e+000dB,-1.57332184490381e+001°)
8.77674202536107e+008	(-2.62841204685123e+000dB,-1.57967706378722e+001°)
8.84436519138701e+008	(-2.64190759314783e+000dB,-1.58597263654703e+001°)
8.91250938133848e+008	(-2.65548864168406e+000dB,-1.59220659670848e+001°)
8.98117860960798e+008	(-2.66915233525400e+000dB,-1.59837700482768e+001°)
9.05037692151816e+008	(-2.68289566116038e+000dB,-1.60448195307303e+001°)
9.12010839356015e+008	(-2.69671545000255e+000dB,-1.61051956995291e+001°)
9.19037713363365e+008	(-2.71060837477466e+000dB,-1.61648802518283e+001°)
9.26118728128900e+008	(-2.72457095029319e+000dB,-1.62238553468378e+001°)
9.33254300797099e+008	(-2.73859953297213e+000dB,-1.62821036570317e+001°)
9.40444851726460e+008	(-2.75269032096429e+000dB,-1.63396084204816e+001°)
9.47690804514269e+008	(-2.76683935468637e+000dB,-1.63963534942052e+001°)
9.54992586021546e+008	(-2.78104251774494e+000dB,-1.64523234084094e+001°)
9.62350626398200e+008	(-2.79529553827956e+000dB,-1.65075034214981e+001°)
9.69765359108362e+008	(-2.80959399073866e+000dB,-1.65618795757044e+001°)
9.77237220955924e+008	(-2.82393329810244e+000dB,-1.66154387531966e+001°)
9.84766652110272e+008	(-2.83830873456603e+000dB,-1.66681687324973e+001°)
9.92354096132216e+008	(-2.85271542869499e+000dB,-1.67200582450478e+001°)
1.00000000000012e+009	(-2.86714836706335e+000dB,-1.67710970317383e+001°)
1.00770481413622e+009	(-2.88160239838340e+000dB,-1.68212758992169e+001°)
1.01546899243320e+009	(-2.89607223813409e+000dB,-1.68705867757842e+001°)
1.02329299228087e+009	(-2.91055247369362e+000dB,-1.69190227666701e+001°)
1.03117727459318e+009	(-2.92503756997936e+000dB,-1.69665782084864e+001°)
1.03912230383529e+009	(-2.93952187559655e+000dB,-1.70132487226400e+001°)
1.04712854805102e+009	(-2.95399962949460e+000dB,-1.70590312674906e+001°)
1.05519647889036e+009	(-2.96846496812813e+000dB,-1.71039241890289e+001°)
1.06332657163729e+009	(-2.98291193311671e+000dB,-1.71479272698542e+001°)
1.07151930523773e+009	(-2.99733447939571e+000dB,-1.71910417762239e+001°)
1.07977516232784e+009	(-3.01172648384729e+000dB,-1.72332705029509e+001°)
1.08809462926235e+009	(-3.02608175439884e+000dB,-1.72746178159260e+001°)
1.09647819614331e+009	(-3.04039403957284e+000dB,-1.73150896920422e+001°)
1.10492635684889e+009	(-3.05465703847026e+000dB,-1.73546937563067e+001°)
1.11343960906249e+009	(-3.06886441116642e+000dB,-1.73934393159272e+001°)
1.12201845430209e+009	(-3.08300978949623e+000dB,-1.74313373911691e+001°)
1.13066339794977e+009	(-3.09708678820284e+000dB,-1.74684007427881e+001°)
1.13937494928147e+009	(-3.11108901642177e+000dB,-1.75046438958507e+001°)
1.14815362149702e+009	(-3.12501008946972e+000dB,-1.75400831597693e+001°)
1.15699993175035e+009	(-3.13884364090569e+000dB,-1.75747366443872e+001°)
1.16591440117997e+009	(-3.15258333482959e+000dB,-1.76086242719682e+001°)
1.17489755493967e+009	(-3.16622287838170e+000dB,-1.76417677849531e+001°)
1.18394992222944e+009	(-3.17975603440473e+000dB,-1.76741907493685e+001°)
1.19307203632667e+009	(-3.19317663422861e+000dB,-1.77059185537868e+001°)
1.20226443461755e+009	(-3.20647859053690e+000dB,-1.77369784037538e+001°)
1.21152765862873e+009	(-3.21965591027245e+000dB,-1.77673993116214e+001°)
1.22086225405922e+009	(-3.23270270753930e+000dB,-1.77972120817403e+001°)
1.23026877081253e+009	(-3.24561321645700e+000dB,-1.78264492909892e+001°)
1.23974776302909e+009	(-3.25838180392330e+000dB,-1.78551452646349e+001°)
1.24929978911888e+009	(-3.27100298224090e+000dB,-1.78833360475397e+001°)
1.25892541179432e+009	(-3.28347142156415e+000dB,-1.79110593707528e+001°)
1.26862519810341e+009	(-3.29578196212211e+000dB,-1.79383546135406e+001°)
1.27839971946317e+009	(-3.30792962617466e+000dB,-1.79652627609333e+001°)
1.28824955169329e+009	(-3.31990962965966e+000dB,-1.79918263568804e+001°)
1.29817527505000e+009	(-3.33171739348992e+000dB,-1.80180894531306e+001°)
1.30817747426035e+009	(-3.34334855446017e+000dB,-1.80440975539648e+001°)
1.31825673855656e+009	(-3.35479897572576e+000dB,-1.80698975569295e+001°)
1.32841366171081e+009	(-3.36606475681638e+000dB,-1.80955376897337e+001°)
1.33864884207015e+009	(-3.37714224315005e+000dB,-1.81210674434832e+001°)
1.34896288259181e+009	(-3.38802803501437e+000dB,-1.81465375024433e+001°)
1.35935639087869e+009	(-3.39871899598412e+000dB,-1.81719996705266e+001°)
1.36982997921513e+009	(-3.40921226074649e+000dB,-1.81975067947173e+001°)
1.38038426460305e+009	(-3.41950524230702e+000dB,-1.82231126856469e+001°)
1.39101986879822e+009	(-3.42959563855159e+000dB,-1.82488720355469e+001°)
1.40173741834694e+009	(-3.43948143814173e+000dB,-1.82748403338042e+001°)
1.41253754462292e+009	(-3.44916092572236e+000dB,-1.83010737803541e+001°)
1.42342088386451e+009	(-3.45863268642294e+000dB,-1.83276291971426e+001°)
1.43438807721214e+009	(-3.46789560963447e+000dB,-1.83545639378969e+001°)
1.44543977074610e+009	(-3.47694889204610e+000dB,-1.83819357964373e+001°)
1.45657661552463e+009	(-3.48579203992648e+000dB,-1.84098029137702e+001°)
1.46779926762224e+009	(-3.49442487063547e+000dB,-1.84382236841962e+001°)
1.47910838816838e+009	(-3.50284751335274e+000dB,-1.84672566606716e+001°)
1.49050464338637e+009	(-3.51106040900965e+000dB,-1.84969604596604e+001°)
1.50198870463267e+009	(-3.51906430941110e+000dB,-1.85273936657164e+001°)
1.51356124843639e+009	(-3.52686027553339e+000dB,-1.85586147360384e+001°)
1.52522295653920e+009	(-3.53444967498354e+000dB,-1.85906819052495e+001°)
1.53697451593546e+009	(-3.54183417860458e+000dB,-1.86236530906589e+001°)
1.54881661891267e+009	(-3.54901575621024e+000dB,-1.86575857982781e+001°)
1.56074996309230e+009	(-3.55599667143118e+000dB,-1.86925370298824e+001°)
1.57277525147086e+009	(-3.56277947565354e+000dB,-1.87285631914289e+001°)
1.58489319246130e+009	(-3.56936700102973e+000dB,-1.87657200031734e+001°)
1.59710449993479e+009	(-3.57576235254018e+000dB,-1.88040624118619e+001°)
1.60940989326273e+009	(-3.58196889908467e+000dB,-1.88436445054161e+001°)
1.62181009735912e+009	(-3.58799026358204e+000dB,-1.88845194305795e+001°)
1.63430584272333e+009	(-3.59383031205864e+000dB,-1.89267393140517e+001°)
1.64689786548307e+009	(-3.59949314170823e+000dB,-1.89703551876991e+001°)
1.65958690743776e+009	(-3.60498306791083e+000dB,-1.90154169185051e+001°)
1.67237371610228e+009	(-3.61030461020393e+000dB,-1.90619731439980e+001°)
1.68525904475095e+009	(-3.61546247720876e+000dB,-1.91100712139795e+001°)
1.69824365246195e+009	(-3.62046155052564e+000dB,-1.91597571394591e+001°)
1.71132830416199e+009	(-3.62530686762762e+000dB,-1.92110755497849e+001°)
1.72451377067141e+009	(-3.63000360380030e+000dB,-1.92640696590415e+001°)
1.73780082874959e+009	(-3.63455705319781e+000dB,-1.93187812428557e+001°)
1.75119026114067e+009	(-3.63897260911221e+000dB,-1.93752506268071e+001°)
1.76468285661971e+009	(-3.64325574358402e+000dB,-1.94335166876787e+001°)
1.77827941003914e+009	(-3.64741198651680e+000dB,-1.94936168687852e+001°)
1.79198072237555e+009	(-3.65144690449728e+000dB,-1.95555872105924e+001°)
1.80578760077694e+009	(-3.65536607956460e+000dB,-1.96194623977658e+001°)
1.81970085861020e+009	(-3.65917508821591e+000dB,-1.96852758236579e+001°)
1.83372131550910e+009	(-3.66287948098049e+000dB,-1.97530596730589e+001°)
1.84784979742251e+009	(-3.66648476293816e+000dB,-1.98228450237805e+001°)
1.86208713666309e+009	(-3.66999637559828e+000dB,-1.98946619673123e+001°)
1.87643417195631e+009	(-3.67341968059087e+000dB,-1.99685397483908e+001°)
1.89089174848987e+009	(-3.67675994564742e+000dB,-2.00445069228459e+001°)
1.90546071796348e+009	(-3.68002233336440e+000dB,-2.01225915325458e+001°)
1.92014193863904e+009	(-3.68321189324276e+000dB,-2.02028212956659e+001°)
1.93493627539119e+009	(-3.68633355747995e+000dB,-2.02852238098683e+001°)
1.94984459975828e+009	(-3.68939214095440e+000dB,-2.03698267653250e+001°)
1.96486778999371e+009	(-3.69239234578392e+000dB,-2.04566581638761e+001°)
1.98000673111763e+009	(-3.69533877075913e+000dB,-2.05457465400167e+001°)
1.99526231496912e+009	(-3.69823592584964e+000dB,-2.06371211788857e+001°)
2.01063544025873e+009	(-3.70108825185811e+000dB,-2.07308123260337e+001°)
2.02612701262139e+009	(-3.70390014515646e+000dB,-2.08268513834975e+001°)
2.04173794466978e+009	(-3.70667598728654e+000dB,-2.09252710866510e+001°)
2.05746915604809e+009	(-3.70942017904860e+000dB,-2.10261056564507e+001°)
2.07332157348621e+009	(-3.71213717854431e+000dB,-2.11293909220741e+001°)
2.08929613085430e+009	(-3.71483154249355e+000dB,-2.12351644095499e+001°)
2.10539376921781e+009	(-3.71750797001493e+000dB,-2.13434653928052e+001°)
2.12161543689294e+009	(-3.72017134795725e+000dB,-2.14543349045632e+001°)
2.13796208950249e+009	(-3.72282679679888e+000dB,-2.15678157056877e+001°)
2.15443469003215e+009	(-3.72547971610146e+000dB,-2.16839522128305e+001°)
2.17103420888722e+009	(-3.72813582851462e+000dB,-2.18027903855279e+001°)
2.18776162394982e+009	(-3.73080122138235e+000dB,-2.19243775751591e+001°)
2.20461792063646e+009	(-3.73348238509590e+000dB,-2.20487623393404e+001°)
2.22160409195608e+009	(-3.73618624746935e+000dB,-2.21759942263383e+001°)
2.23872113856861e+009	(-3.73892020357460e+000dB,-2.23061235348774e+001°)
2.25597006884385e+009	(-3.74169214065524e+000dB,-2.24392010552657e+001°)
2.27335189892091e+009	(-3.74451045793321e+000dB,-2.25752777980320e+001°)
2.29086765276806e+009	(-3.74738408131905e+000dB,-2.27144047162677e+001°)
2.30851836224305e+009	(-3.75032247322633e+000dB,-2.28566324275880e+001°)
2.32630506715391e+009	(-3.75333563786494e+000dB,-2.30020109411169e+001°)
2.34422881532021e+009	(-3.75643412253991e+000dB,-2.31505893941738e+001°)
2.36229066263475e+009	(-3.75962901560694e+000dB,-2.33024158024593e+001°)
2.38049167312581e+009	(-3.76293194183014e+000dB,-2.34575368265438e+001°)
2.39883291901979e+009	(-3.76635505595111e+000dB,-2.36159975564005e+001°)
2.41731548080440e+009	(-3.76991103531198e+000dB,-2.37778413146508e+001°)
2.43594044729233e+009	(-3.77361307238180e+000dB,-2.39431094781364e+001°)
2.45470891568533e+009	(-3.77747486801916e+000dB,-2.41118413164253e+001°)
2.47362199163893e+009	(-3.78151062626895e+000dB,-2.42840738449323e+001°)
2.49268078932749e+009	(-3.78573505144324e+000dB,-2.44598416894852e+001°)
2.51188643150989e+009	(-3.79016334818037e+000dB,-2.46391769584060e+001°)
2.53124004959568e+009	(-3.79481122511728e+000dB,-2.48221091174859e+001°)
2.55074278371168e+009	(-3.79969490275276e+000dB,-2.50086648626036e+001°)
2.57039578276918e+009	(-3.80483112602729e+000dB,-2.51988679841391e+001°)
2.59020020453165e+009	(-3.81023718210131e+000dB,-2.53927392167361e+001°)
2.61015721568286e+009	(-3.81593092378105e+000dB,-2.55902960673379e+001°)
2.63026799189571e+009	(-3.82193079902014e+000dB,-2.57915526137083e+001°)
2.65053371790141e+009	(-3.82825588691796e+000dB,-2.59965192648117e+001°)
2.67095558755932e+009	(-3.83492594064116e+000dB,-2.62052024734073e+001°)
2.69153480392725e+009	(-3.84196143771286e+000dB,-2.64176043899369e+001°)
2.71227257933237e+009	(-3.84938363814349e+000dB,-2.66337224451990e+001°)
2.73317013544257e+009	(-3.85721465091514e+000dB,-2.68535488472852e+001°)
2.75422870333851e+009	(-3.86547750937452e+000dB,-2.70770699757291e+001°)
2.77544952358606e+009	(-3.87419625613308e+000dB,-2.73042656526167e+001°)
2.79683384630943e+009	(-3.88339603810899e+000dB,-2.75351082663871e+001°)
2.81838293126481e+009	(-3.89310321236369e+000dB,-2.77695617189803e+001°)
2.84009804791457e+009	(-3.90334546337047e+000dB,-2.80075801605988e+001°)
2.86198047550206e+009	(-3.91415193228072e+000dB,-2.82491064682900e+001°)
2.88403150312697e+009	(-3.92555335859251e+000dB,-2.84940704143787e+001°)
2.90625242982123e+009	(-3.93758223432652e+000dB,-2.87423864578891e+001°)
2.92864456462560e+009	(-3.95027297030521e+000dB,-2.89939510757574e+001°)
2.95120922666676e+009	(-3.96366207330544e+000dB,-2.92486395298503e+001°)
2.97394774523498e+009	(-3.97778833155720e+000dB,-2.95063019393281e+001°)
2.99686145986250e+009	(-3.99269300405896e+000dB,-2.97667584940684e+001°)
3.01995172040239e+009	(-4.00842000612856e+000dB,-3.00297936016065e+001°)
3.04321988710810e+009	(-4.02501607899245e+000dB,-3.02951487046644e+001°)
3.06666733071357e+009	(-4.04253092426491e+000dB,-3.05625134354436e+001°)
3.09029543251398e+009	(-4.06101727372181e+000dB,-3.08315146822931e+001°)
3.11410558444715e+009	(-4.08053084908228e+000dB,-3.11017030291779e+001°)
3.13809918917552e+009	(-4.10113014292572e+000dB,-3.13725358830907e+001°)
3.16227766016878e+009	(-4.12287591636751e+000dB,-3.16433564238998e+001°)
3.18664242178713e+009	(-4.14583025557446e+000dB,-3.19133672919148e+001°)
3.21119490936523e+009	(-4.17005494830863e+000dB,-3.21815976735340e+001°)
3.23593656929669e+009	(-4.19560881932292e+000dB,-3.24468621719543e+001°)
3.26086885911934e+009	(-4.22254347832370e+000dB,-3.27077096062597e+001°)
3.28599324760107e+009	(-4.25089665480441e+000dB,-3.29623597798591e+001°)
3.31131121482633e+009	(-4.28068187477195e+000dB,-3.32086265355285e+001°)
3.33682425228336e+009	(-4.31187261277082e+000dB,-3.34438265494902e+001°)
3.36253386295205e+009	(-4.34437815167795e+000dB,-3.36646762493622e+001°)
3.38844156139245e+009	(-4.37800713078063e+000dB,-3.38671857459216e+001°)
3.41454887383403e+009	(-4.41241316035821e+000dB,-3.40465719819227e+001°)
3.44085733826557e+009	(-4.44701518411894e+000dB,-3.41972390033418e+001°)
3.46736850452576e+009	(-4.48088442821444e+000dB,-3.43129200960256e+001°)
3.49408393439451e+009	(-4.51259236143012e+000dB,-3.43871556499994e+001°)
3.52100520168497e+009	(-4.54002597400552e+000dB,-3.44143984086670e+001°)
3.54813389233620e+009	(-4.56020902848479e+000dB,-3.43921706470137e+001°)
3.57547160450667e+009	(-4.56923626467954e+000dB,-3.43247295184646e+001°)
3.60301994866831e+009	(-4.56253695366813e+000dB,-3.42283158709142e+001°)
3.63078054770147e+009	(-4.53578120443649e+000dB,-3.41367428471180e+001°)
3.65875503699050e+009	(-4.48663937289272e+000dB,-3.41035886874441e+001°)
3.68694506452004e+009	(-4.41702082427311e+000dB,-3.41951624125095e+001°)
3.71535229097220e+009	(-4.33443386103701e+000dB,-3.44711197872980e+001°)
3.74397838982429e+009	(-4.25079005985568e+000dB,-3.49598401052722e+001°)
3.77282504744747e+009	(-4.17856218166941e+000dB,-3.56451125661477e+001°)
3.80189396320610e+009	(-4.12662460525330e+000dB,-3.64748033338543e+001°)
3.83118684955778e+009	(-4.09839688462723e+000dB,-3.73840681342947e+001°)
3.86070543215431e+009	(-4.09270341365687e+000dB,-3.83164771250356e+001°)
3.89045144994330e+009	(-4.10587021432858e+000dB,-3.92336802660521e+001°)
3.92042665527065e+009	(-4.13358152896778e+000dB,-4.01150639825101e+001°)
3.95063281398374e+009	(-4.17194601571551e+000dB,-4.09529399100720e+001°)
3.98107170553548e+009	(-4.21788887886426e+000dB,-4.17473868496577e+001°)
4.01174512308914e+009	(-4.26916407867384e+000dB,-4.25023958591805e+001°)
4.04265487362396e+009	(-4.32421461954854e+000dB,-4.32234729339309e+001°)
4.07380277804165e+009	(-4.38200367291663e+000dB,-4.39163315488126e+001°)
4.10519067127360e+009	(-4.44186659209254e+000dB,-4.45862683115274e+001°)
4.13682040238904e+009	(-4.50339672586577e+000dB,-4.52379222443554e+001°)
4.16869383470389e+009	(-4.56636281080922e+000dB,-4.58752307330777e+001°)
4.20081284589061e+009	(-4.63065131422643e+000dB,-4.65014759949961e+001°)
4.23317932808875e+009	(-4.69622702100386e+000dB,-4.71193658703057e+001°)
4.26579518801647e+009	(-4.76310642544429e+000dB,-4.77311211679919e+001°)
4.29866234708283e+009	(-4.83133990938367e+000dB,-4.83385570863859e+001°)
4.33178274150097e+009	(-4.90099987401992e+000dB,-4.89431540554273e+001°)
4.36515832240222e+009	(-4.97217287909534e+000dB,-4.95461171300257e+001°)
4.39879105595100e+009	(-5.04495447026175e+000dB,-5.01484247347676e+001°)
4.43268292346066e+009	(-5.11944580673157e+000dB,-5.07508681709153e+001°)
4.46683592151021e+009	(-5.19575149333283e+000dB,-5.13540834023455e+001°)
4.50125206206192e+009	(-5.27397821727707e+000dB,-5.19585765228277e+001°)
4.53593337257986e+009	(-5.35423392134732e+000dB,-5.25647441142965e+001°)
4.57088189614934e+009	(-5.43662733319023e+000dB,-5.31728895012283e+001°)
4.60609969159725e+009	(-5.52126772938812e+000dB,-5.37832357185554e+001°)
4.64158883361338e+009	(-5.60826485264196e+000dB,-5.43959358496807e+001°)
4.67735141287259e+009	(-5.69772892713805e+000dB,-5.50110812582756e+001°)
4.71338953615801e+009	(-5.78977073526732e+000dB,-5.56287081301186e+001°)
4.74970532648517e+009	(-5.88450173115799e+000dB,-5.62488026554702e+001°)
4.78630092322700e+009	(-5.98203417486557e+000dB,-5.68713051145192e+001°)
4.82317848223993e+009	(-6.08248127680752e+000dB,-5.74961130747566e+001°)
4.86034017599085e+009	(-6.18595734598710e+000dB,-5.81230838667813e+001°)
4.89778819368510e+009	(-6.29257793829822e+000dB,-5.87520364715799e+001°)
4.93552474139545e+009	(-6.40246000313043e+000dB,-5.93827529258047e+001°)
4.97355204219204e+009	(-6.51572202786842e+000dB,-6.00149793304448e+001°)
5.01187233627337e+009	(-6.63248418088311e+000dB,-6.06484265313317e+001°)
5.05048788109824e+009	(-6.75286845436996e+000dB,-6.12827705261717e+001°)
5.08940095151875e+009	(-6.87699880898768e+000dB,-6.19176526414978e+001°)
5.12861383991431e+009	(-7.00500132274949e+000dB,-6.25526795134857e+001°)
5.16812885632671e+009	(-7.13700434705969e+000dB,-6.31874228984920e+001°)
5.20794832859614e+009	(-7.27313867320018e+000dB,-6.38214193320670e+001°)
5.24807460249841e+009	(-7.41353771297586e+000dB,-6.44541696487497e+001°)
5.28851004188307e+009	(-7.55833769763825e+000dB,-6.50851383688977e+001°)
5.32925702881270e+009	(-7.70767789963620e+000dB,-6.57137529529139e+001°)
5.37031796370323e+009	(-7.86170088219673e+000dB,-6.63394029172991e+001°)
5.41169526546534e+009	(-8.02055278222782e+000dB,-6.69614388007937e+001°)
5.45339137164699e+009	(-8.18438363256216e+000dB,-6.75791709622886e+001°)
5.49540873857696e+009	(-8.35334773013319e+000dB,-6.81918681850026e+001°)
5.53774984150962e+009	(-8.52760405729818e+000dB,-6.87987560534382e+001°)
5.58041717477069e+009	(-8.70731676420425e+000dB,-6.93990150606226e+001°)
5.62341325190423e+009	(-8.89265572083914e+000dB,-6.99917783928651e+001°)
5.66674060582065e+009	(-9.08379714822805e+000dB,-7.05761293274273e+001°)
5.71040178894602e+009	(-9.28092433914039e+000dB,-7.11510981647424e+001°)
5.75439937337232e+009	(-9.48422847966652e+000dB,-7.17156586007168e+001°)
5.79873595100907e+009	(-9.69390958412622e+000dB,-7.22687234256573e+001°)
5.84341413373594e+009	(-9.91017755698946e+000dB,-7.28091394138288e+001°)
5.88843655355666e+009	(-1.01332533968377e+001dB,-7.33356812407173e+001°)
5.93380586275406e+009	(-1.03633705588798e+001dB,-7.38470442327005e+001°)
5.97952473404630e+009	(-1.06007764941665e+001dB,-7.43418357146517e+001°)
6.02559586074437e+009	(-1.08457343854137e+001dB,-7.48185646733179e+001°)
6.07202195691068e+009	(-1.10985251012376e+001dB,-7.52756293958980e+001°)
6.11880575751902e+009	(-1.13594493925733e+001dB,-7.57113026712810e+001°)
6.16595001861563e+009	(-1.16288303570155e+001dB,-7.61237140522022e+001°)
6.21345751748157e+009	(-1.19070161986570e+001dB,-7.65108285654048e+001°)
6.26133105279635e+009	(-1.21943833124561e+001dB,-7.68704211175471e+001°)
6.30957344480276e+009	(-1.24913397228924e+001dB,-7.72000456690078e+001°)
6.35818753547307e+009	(-1.27983289060612e+001dB,-7.74969980253091e+001°)
6.40717618867638e+009	(-1.31158340215081e+001dB,-7.77582708126840e+001°)
6.45654229034741e+009	(-1.34443825735779e+001dB,-7.79804988419980e+001°)
6.50628874865643e+009	(-1.37845515096453e+001dB,-7.81598925995722e+001°)
6.55641849418065e+009	(-1.41369727408831e+001dB,-7.82921570024371e+001°)
6.60693448007683e+009	(-1.45023390349258e+001dB,-7.83723917769601e+001°)
6.65783968225524e+009	(-1.48814101707074e+001dB,-7.83949688081923e+001°)
6.70913709955500e+009	(-1.52750191511318e+001dB,-7.83533804904789e+001°)
6.76082975392071e+009	(-1.56840781191930e+001dB,-7.82400513953078e+001°)
6.81292069058051e+009	(-1.61095833864878e+001dB,-7.80461033446262e+001°)
6.86541297822546e+009	(-1.65526186106923e+001dB,-7.77610611001599e+001°)
6.91830970919028e+009	(-1.70143545729851e+001dB,-7.73724822054679e+001°)
6.97161399963560e+009	(-1.74960430849673e+001dB,-7.68654899284062e+001°)
7.02532898973145e+009	(-1.79990011033497e+001dB,-7.62221827454996e+001°)
7.07945784384232e+009	(-1.85245788440475e+001dB,-7.54208877068482e+001°)
7.13400375071351e+009	(-1.90741020898016e+001dB,-7.44352194068031e+001°)
7.18896992365903e+009	(-1.96487732545699e+001dB,-7.32329039420902e+001°)
7.24435960075086e+009	(-2.02495070584441e+001dB,-7.17743345271986e+001°)
7.30017604500975e+009	(-2.08766635160735e+001dB,-7.00108560040432e+001°)
7.35642254459739e+009	(-2.15296220053037e+001dB,-6.78828571460729e+001°)
7.41310241301016e+009	(-2.22061154741412e+001dB,-6.53179359631229e+001°)
7.47021898927431e+009	(-2.29012186769226e+001dB,-6.22297887231241e+001°)
7.52777563814266e+009	(-2.36058790536215e+001dB,-5.85191994299959e+001°)
7.58577575029285e+009	(-2.43049484884018e+001dB,-5.40797035436850e+001°)
7.64422274252702e+009	(-2.49749343652802e+001dB,-4.88120188893199e+001°)
7.70312005797317e+009	(-2.55823037086427e+001dB,-4.26520258947354e+001°)
7.76247116628795e+009	(-2.60841632079453e+001dB,-3.56137248060362e+001°)
7.82227956386107e+009	(-2.64338147945902e+001dB,-2.78366748061405e+001°)
7.88254877402127e+009	(-2.65922239594745e+001dB,-1.96087179197674e+001°)
7.94328234724388e+009	(-2.65416077586803e+001dB,-1.13293925490207e+001°)
8.00448386135999e+009	(-2.62927833877366e+001dB,-3.41290616536119e+000°)
8.06615692176721e+009	(-2.58806706370194e+001dB,3.81769445833913e+000°)
8.12830516164208e+009	(-2.53514569932533e+001dB,1.01848790250034e+001°)
8.19093224215407e+009	(-2.47499730480054e+001dB,1.56464979094301e+001°)
8.25404185268129e+009	(-2.41125694898602e+001dB,2.02512420395477e+001°)
8.31763771102782e+009	(-2.34654141343498e+001dB,2.40928184289144e+001°)
8.38172356364275e+009	(-2.28257923941049e+001dB,2.72779463497100e+001°)
8.44630318584082e+009	(-2.22043287999927e+001dB,2.99088667416905e+001°)
8.51138038202491e+009	(-2.16070665870901e+001dB,3.20758776739035e+001°)
8.57695898591009e+009	(-2.10370680511371e+001dB,3.38554593353475e+001°)
8.64304286074952e+009	(-2.04955346485898e+001dB,3.53110322702441e+001°)
8.70963589956198e+009	(-1.99825507422033e+001dB,3.64947101798388e+001°)
8.77674202536124e+009	(-1.94975616993890e+001dB,3.74492477218905e+001°)
8.84436519138719e+009	(-1.90396741125709e+001dB,3.82098421645269e+001°)
8.91250938133865e+009	(-1.86078402014502e+001dB,3.88056744148287e+001°)
8.98117860960815e+009	(-1.82009679136257e+001dB,3.92611770328758e+001°)
9.05037692151834e+009	(-1.78179837065633e+001dB,3.95970570240152e+001°)
9.12010839356033e+009	(-1.74578652833677e+001dB,3.98311126314791e+001°)
9.19037713363383e+009	(-1.71196552544275e+001dB,3.99788825182578e+001°)
9.26118728128918e+009	(-1.68024626728642e+001dB,4.00541604280008e+001°)
9.33254300797117e+009	(-1.65054568447629e+001dB,4.00694021287671e+001°)
9.40444851726479e+009	(-1.62278562143284e+001dB,4.00360455874156e+001°)
