Freq.	V(bf_source)
3.06666733071339e+006	(-2.34000320072238e+001dB,-1.32904740214543e+000°)
3.09029543251380e+006	(-2.34009421879292e+001dB,-1.33567663341541e+000°)
3.11410558444697e+006	(-2.34018590841500e+001dB,-1.34230666206279e+000°)
3.13809918917534e+006	(-2.34027826811592e+001dB,-1.34893704637811e+000°)
3.16227766016859e+006	(-2.34037129626360e+001dB,-1.35556734273607e+000°)
3.18664242178695e+006	(-2.34046499106391e+001dB,-1.36219710578539e+000°)
3.21119490936504e+006	(-2.34055935055800e+001dB,-1.36882588864676e+000°)
3.23593656929650e+006	(-2.34065437261975e+001dB,-1.37545324311840e+000°)
3.26086885911916e+006	(-2.34075005495318e+001dB,-1.38207871988943e+000°)
3.28599324760088e+006	(-2.34084639509003e+001dB,-1.38870186875898e+000°)
3.31131121482614e+006	(-2.34094339038725e+001dB,-1.39532223886448e+000°)
3.33682425228317e+006	(-2.34104103802468e+001dB,-1.40193937891468e+000°)
3.36253386295186e+006	(-2.34113933500272e+001dB,-1.40855283743202e+000°)
3.38844156139226e+006	(-2.34123827814009e+001dB,-1.41516216300083e+000°)
3.41454887383384e+006	(-2.34133786407170e+001dB,-1.42176690452324e+000°)
3.44085733826537e+006	(-2.34143808924653e+001dB,-1.42836661148008e+000°)
3.46736850452555e+006	(-2.34153894992566e+001dB,-1.43496083420253e+000°)
3.49408393439431e+006	(-2.34164044218033e+001dB,-1.44154912414549e+000°)
3.52100520168476e+006	(-2.34174256189015e+001dB,-1.44813103417155e+000°)
3.54813389233600e+006	(-2.34184530474137e+001dB,-1.45470611883813e+000°)
3.57547160450646e+006	(-2.34194866622524e+001dB,-1.46127393469378e+000°)
3.60301994866810e+006	(-2.34205264163655e+001dB,-1.46783404057827e+000°)
3.63078054770126e+006	(-2.34215722607214e+001dB,-1.47438599792980e+000°)
3.65875503699028e+006	(-2.34226241442969e+001dB,-1.48092937109815e+000°)
3.68694506451983e+006	(-2.34236820140651e+001dB,-1.48746372766091e+000°)
3.71535229097198e+006	(-2.34247458149846e+001dB,-1.49398863874793e+000°)
3.74397838982407e+006	(-2.34258154899909e+001dB,-1.50050367937041e+000°)
3.77282504744726e+006	(-2.34268909799877e+001dB,-1.50700842875213e+000°)
3.80189396320588e+006	(-2.34279722238410e+001dB,-1.51350247066876e+000°)
3.83118684955755e+006	(-2.34290591583731e+001dB,-1.51998539378847e+000°)
3.86070543215408e+006	(-2.34301517183591e+001dB,-1.52645679201831e+000°)
3.89045144994308e+006	(-2.34312498365245e+001dB,-1.53291626485451e+000°)
3.92042665527043e+006	(-2.34323534435439e+001dB,-1.53936341773426e+000°)
3.95063281398351e+006	(-2.34334624680419e+001dB,-1.54579786239186e+000°)
3.98107170553525e+006	(-2.34345768365946e+001dB,-1.55221921721959e+000°)
4.01174512308890e+006	(-2.34356964737338e+001dB,-1.55862710762657e+000°)
4.04265487362373e+006	(-2.34368213019513e+001dB,-1.56502116640417e+000°)
4.07380277804141e+006	(-2.34379512417066e+001dB,-1.57140103408883e+000°)
4.10519067127337e+006	(-2.34390862114343e+001dB,-1.57776635933235e+000°)
4.13682040238880e+006	(-2.34402261275545e+001dB,-1.58411679926586e+000°)
4.16869383470365e+006	(-2.34413709044844e+001dB,-1.59045201987145e+000°)
4.20081284589036e+006	(-2.34425204546514e+001dB,-1.59677169634891e+000°)
4.23317932808851e+006	(-2.34436746885084e+001dB,-1.60307551348513e+000°)
4.26579518801623e+006	(-2.34448335145496e+001dB,-1.60936316602269e+000°)
4.29866234708258e+006	(-2.34459968393297e+001dB,-1.61563435902620e+000°)
4.33178274150072e+006	(-2.34471645674832e+001dB,-1.62188880825075e+000°)
4.36515832240197e+006	(-2.34483366017466e+001dB,-1.62812624050494e+000°)
4.39879105595074e+006	(-2.34495128429814e+001dB,-1.63434639401305e+000°)
4.43268292346040e+006	(-2.34506931901993e+001dB,-1.64054901877616e+000°)
4.46683592150995e+006	(-2.34518775405889e+001dB,-1.64673387693017e+000°)
4.50125206206165e+006	(-2.34530657895443e+001dB,-1.65290074309879e+000°)
4.53593337257960e+006	(-2.34542578306952e+001dB,-1.65904940474403e+000°)
4.57088189614907e+006	(-2.34554535559383e+001dB,-1.66517966251395e+000°)
4.60609969159699e+006	(-2.34566528554715e+001dB,-1.67129133058315e+000°)
4.64158883361311e+006	(-2.34578556178281e+001dB,-1.67738423699180e+000°)
4.67735141287231e+006	(-2.34590617299141e+001dB,-1.68345822397556e+000°)
4.71338953615774e+006	(-2.34602710770463e+001dB,-1.68951314829350e+000°)
4.74970532648489e+006	(-2.34614835429918e+001dB,-1.69554888154834e+000°)
4.78630092322672e+006	(-2.34626990100100e+001dB,-1.70156531049935e+000°)
4.82317848223965e+006	(-2.34639173588951e+001dB,-1.70756233737087e+000°)
4.86034017599056e+006	(-2.34651384690204e+001dB,-1.71353988015085e+000°)
4.89778819368481e+006	(-2.34663622183844e+001dB,-1.71949787288470e+000°)
4.93552474139516e+006	(-2.34675884836578e+001dB,-1.72543626595938e+000°)
4.97355204219175e+006	(-2.34688171402323e+001dB,-1.73135502637876e+000°)
5.01187233627308e+006	(-2.34700480622705e+001dB,-1.73725413803332e+000°)
5.05048788109795e+006	(-2.34712811227568e+001dB,-1.74313360195771e+000°)
5.08940095151845e+006	(-2.34725161935505e+001dB,-1.74899343658048e+000°)
5.12861383991402e+006	(-2.34737531454389e+001dB,-1.75483367796448e+000°)
5.16812885632641e+006	(-2.34749918481923e+001dB,-1.76065438003705e+000°)
5.20794832859584e+006	(-2.34762321706204e+001dB,-1.76645561481055e+000°)
5.24807460249810e+006	(-2.34774739806284e+001dB,-1.77223747259068e+000°)
5.28851004188276e+006	(-2.34787171452758e+001dB,-1.77800006217825e+000°)
5.32925702881239e+006	(-2.34799615308346e+001dB,-1.78374351105389e+000°)
5.37031796370292e+006	(-2.34812070028497e+001dB,-1.78946796555848e+000°)
5.41169526546503e+006	(-2.34824534261992e+001dB,-1.79517359105659e+000°)
5.45339137164667e+006	(-2.34837006651558e+001dB,-1.80086057209165e+000°)
5.49540873857664e+006	(-2.34849485834488e+001dB,-1.80652911252773e+000°)
5.53774984150930e+006	(-2.34861970443272e+001dB,-1.81217943568053e+000°)
5.58041717477037e+006	(-2.34874459106224e+001dB,-1.81781178443601e+000°)
5.62341325190390e+006	(-2.34886950448125e+001dB,-1.82342642135544e+000°)
5.66674060582032e+006	(-2.34899443090863e+001dB,-1.82902362877076e+000°)
5.71040178894568e+006	(-2.34911935654080e+001dB,-1.83460370886534e+000°)
5.75439937337199e+006	(-2.34924426755820e+001dB,-1.84016698374278e+000°)
5.79873595100873e+006	(-2.34936915013184e+001dB,-1.84571379548365e+000°)
5.84341413373560e+006	(-2.34949399042980e+001dB,-1.85124450618884e+000°)
5.88843655355632e+006	(-2.34961877462379e+001dB,-1.85675949801095e+000°)
5.93380586275371e+006	(-2.34974348889573e+001dB,-1.86225917317279e+000°)
5.97952473404596e+006	(-2.34986811944425e+001dB,-1.86774395397269e+000°)
6.02559586074402e+006	(-2.34999265249126e+001dB,-1.87321428277800e+000°)
6.07202195691033e+006	(-2.35011707428847e+001dB,-1.87867062200482e+000°)
6.11880575751867e+006	(-2.35024137112387e+001dB,-1.88411345408661e+000°)
6.16595001861527e+006	(-2.35036552932825e+001dB,-1.88954328142884e+000°)
6.21345751748121e+006	(-2.35048953528159e+001dB,-1.89496062635308e+000°)
6.26133105279599e+006	(-2.35061337541945e+001dB,-1.90036603102615e+000°)
6.30957344480240e+006	(-2.35073703623934e+001dB,-1.90576005737985e+000°)
6.35818753547270e+006	(-2.35086050430702e+001dB,-1.91114328701609e+000°)
6.40717618867601e+006	(-2.35098376626268e+001dB,-1.91651632110311e+000°)
6.45654229034703e+006	(-2.35110680882713e+001dB,-1.92187978025694e+000°)
6.50628874865605e+006	(-2.35122961880788e+001dB,-1.92723430441364e+000°)
6.55641849418027e+006	(-2.35135218310514e+001dB,-1.93258055268795e+000°)
6.60693448007645e+006	(-2.35147448871774e+001dB,-1.93791920322414e+000°)
6.65783968225486e+006	(-2.35159652274897e+001dB,-1.94325095303237e+000°)
6.70913709955461e+006	(-2.35171827241230e+001dB,-1.94857651781671e+000°)
6.76082975392032e+006	(-2.35183972503699e+001dB,-1.95389663179250e+000°)
6.81292069058012e+006	(-2.35196086807366e+001dB,-1.95921204749230e+000°)
6.86541297822506e+006	(-2.35208168909967e+001dB,-1.96452353556424e+000°)
6.91830970918988e+006	(-2.35220217582440e+001dB,-1.96983188455839e+000°)
6.97161399963519e+006	(-2.35232231609444e+001dB,-1.97513790070612e+000°)
7.02532898973104e+006	(-2.35244209789867e+001dB,-1.98044240768849e+000°)
7.07945784384191e+006	(-2.35256150937309e+001dB,-1.98574624639818e+000°)
7.13400375071309e+006	(-2.35268053880569e+001dB,-1.99105027469107e+000°)
7.18896992365861e+006	(-2.35279917464106e+001dB,-1.99635536713196e+000°)
7.24435960075044e+006	(-2.35291740548488e+001dB,-2.00166241473068e+000°)
7.30017604500933e+006	(-2.35303522010829e+001dB,-2.00697232467306e+000°)
7.35642254459696e+006	(-2.35315260745214e+001dB,-2.01228602004247e+000°)
7.41310241300973e+006	(-2.35326955663098e+001dB,-2.01760443953871e+000°)
7.47021898927388e+006	(-2.35338605693704e+001dB,-2.02292853718588e+000°)
7.52777563814223e+006	(-2.35350209784395e+001dB,-2.02825928203910e+000°)
7.58577575029241e+006	(-2.35361766901033e+001dB,-2.03359765788287e+000°)
7.64422274252658e+006	(-2.35373276028325e+001dB,-2.03894466292619e+000°)
7.70312005797273e+006	(-2.35384736170152e+001dB,-2.04430130949156e+000°)
7.76247116628750e+006	(-2.35396146349874e+001dB,-2.04966862370153e+000°)
7.82227956386061e+006	(-2.35407505610635e+001dB,-2.05504764515985e+000°)
7.88254877402081e+006	(-2.35418813015633e+001dB,-2.06043942663007e+000°)
7.94328234724341e+006	(-2.35430067648388e+001dB,-2.06584503371122e+000°)
8.00448386135952e+006	(-2.35441268612984e+001dB,-2.07126554451000e+000°)
8.06615692176674e+006	(-2.35452415034300e+001dB,-2.07670204931118e+000°)
8.12830516164161e+006	(-2.35463506058225e+001dB,-2.08215565024685e+000°)
8.19093224215359e+006	(-2.35474540851849e+001dB,-2.08762746096240e+000°)
8.25404185268081e+006	(-2.35485518603646e+001dB,-2.09311860628378e+000°)
8.31763771102734e+006	(-2.35496438523633e+001dB,-2.09863022188058e+000°)
8.38172356364226e+006	(-2.35507299843525e+001dB,-2.10416345393282e+000°)
8.44630318584033e+006	(-2.35518101816854e+001dB,-2.10971945879413e+000°)
8.51138038202441e+006	(-2.35528843719093e+001dB,-2.11529940265729e+000°)
8.57695898590959e+006	(-2.35539524847746e+001dB,-2.12090446121996e+000°)
8.64304286074902e+006	(-2.35550144522438e+001dB,-2.12653581935080e+000°)
8.70963589956147e+006	(-2.35560702084974e+001dB,-2.13219467075748e+000°)
8.77674202536073e+006	(-2.35571196899395e+001dB,-2.13788221765710e+000°)
8.84436519138667e+006	(-2.35581628352009e+001dB,-2.14359967044593e+000°)
8.91250938133814e+006	(-2.35591995851417e+001dB,-2.14934824737537e+000°)
8.98117860960763e+006	(-2.35602298828513e+001dB,-2.15512917422722e+000°)
9.05037692151781e+006	(-2.35612536736478e+001dB,-2.16094368399266e+000°)
9.12010839355980e+006	(-2.35622709050756e+001dB,-2.16679301655593e+000°)
9.19037713363330e+006	(-2.35632815269015e+001dB,-2.17267841837910e+000°)
9.26118728128865e+006	(-2.35642854911099e+001dB,-2.17860114219248e+000°)
9.33254300797063e+006	(-2.35652827518955e+001dB,-2.18456244668813e+000°)
9.40444851726424e+006	(-2.35662732656567e+001dB,-2.19056359621730e+000°)
9.47690804514232e+006	(-2.35672569909853e+001dB,-2.19660586049318e+000°)
9.54992586021510e+006	(-2.35682338886568e+001dB,-2.20269051429781e+000°)
9.62350626398163e+006	(-2.35692039216189e+001dB,-2.20881883719378e+000°)
9.69765359108324e+006	(-2.35701670549781e+001dB,-2.21499211324135e+000°)
9.77237220955886e+006	(-2.35711232559863e+001dB,-2.22121163072087e+000°)
9.84766652110234e+006	(-2.35720724940259e+001dB,-2.22747868186009e+000°)
9.92354096132177e+006	(-2.35730147405928e+001dB,-2.23379456256825e+000°)
1.00000000000008e+007	(-2.35739499692802e+001dB,-2.24016057217506e+000°)
1.00770481413618e+007	(-2.35748781557599e+001dB,-2.24657801317588e+000°)
1.01546899243316e+007	(-2.35757992777634e+001dB,-2.25304819098293e+000°)
1.02329299228083e+007	(-2.35767133150613e+001dB,-2.25957241368350e+000°)
1.03117727459314e+007	(-2.35776202494432e+001dB,-2.26615199180320e+000°)
1.03912230383525e+007	(-2.35785200646949e+001dB,-2.27278823807755e+000°)
1.04712854805098e+007	(-2.35794127465764e+001dB,-2.27948246722781e+000°)
1.05519647889032e+007	(-2.35802982827984e+001dB,-2.28623599574583e+000°)
1.06332657163724e+007	(-2.35811766629978e+001dB,-2.29305014168406e+000°)
1.07151930523769e+007	(-2.35820478787131e+001dB,-2.29992622445309e+000°)
1.07977516232779e+007	(-2.35829119233587e+001dB,-2.30686556462622e+000°)
1.08809462926231e+007	(-2.35837687921988e+001dB,-2.31386948375050e+000°)
1.09647819614327e+007	(-2.35846184823207e+001dB,-2.32093930416506e+000°)
1.10492635684885e+007	(-2.35854609926075e+001dB,-2.32807634882677e+000°)
1.11343960906245e+007	(-2.35862963237100e+001dB,-2.33528194114220e+000°)
1.12201845430205e+007	(-2.35871244780186e+001dB,-2.34255740480776e+000°)
1.13066339794973e+007	(-2.35879454596346e+001dB,-2.34990406365585e+000°)
1.13937494928143e+007	(-2.35887592743408e+001dB,-2.35732324150904e+000°)
1.14815362149697e+007	(-2.35895659295724e+001dB,-2.36481626204039e+000°)
1.15699993175030e+007	(-2.35903654343866e+001dB,-2.37238444864229e+000°)
1.16591440117992e+007	(-2.35911577994327e+001dB,-2.38002912430060e+000°)
1.17489755493962e+007	(-2.35919430369217e+001dB,-2.38775161147746e+000°)
1.18394992222940e+007	(-2.35927211605954e+001dB,-2.39555323200005e+000°)
1.19307203632663e+007	(-2.35934921856958e+001dB,-2.40343530695682e+000°)
1.20226443461751e+007	(-2.35942561289337e+001dB,-2.41139915660068e+000°)
1.21152765862868e+007	(-2.35950130084578e+001dB,-2.41944610025856e+000°)
1.22086225405917e+007	(-2.35957628438232e+001dB,-2.42757745624866e+000°)
1.23026877081248e+007	(-2.35965056559600e+001dB,-2.43579454180368e+000°)
1.23974776302904e+007	(-2.35972414671418e+001dB,-2.44409867300111e+000°)
1.24929978911883e+007	(-2.35979703009545e+001dB,-2.45249116470034e+000°)
1.25892541179427e+007	(-2.35986921822644e+001dB,-2.46097333048548e+000°)
1.26862519810336e+007	(-2.35994071371869e+001dB,-2.46954648261578e+000°)
1.27839971946313e+007	(-2.36001151930554e+001dB,-2.47821193198216e+000°)
1.28824955169324e+007	(-2.36008163783894e+001dB,-2.48697098806872e+000°)
1.29817527504995e+007	(-2.36015107228635e+001dB,-2.49582495892260e+000°)
1.30817747426030e+007	(-2.36021982572766e+001dB,-2.50477515112827e+000°)
1.31825673855651e+007	(-2.36028790135203e+001dB,-2.51382286978884e+000°)
1.32841366171076e+007	(-2.36035530245489e+001dB,-2.52296941851215e+000°)
1.33864884207010e+007	(-2.36042203243480e+001dB,-2.53221609940420e+000°)
1.34896288259176e+007	(-2.36048809479044e+001dB,-2.54156421306694e+000°)
1.35935639087863e+007	(-2.36055349311761e+001dB,-2.55101505860225e+000°)
1.36982997921508e+007	(-2.36061823110621e+001dB,-2.56056993362154e+000°)
1.38038426460300e+007	(-2.36068231253729e+001dB,-2.57023013426004e+000°)
1.39101986879816e+007	(-2.36074574128009e+001dB,-2.57999695519715e+000°)
1.40173741834688e+007	(-2.36080852128915e+001dB,-2.58987168968145e+000°)
1.41253754462287e+007	(-2.36087065660140e+001dB,-2.59985562956089e+000°)
1.42342088386446e+007	(-2.36093215133335e+001dB,-2.60995006531766e+000°)
1.43438807721208e+007	(-2.36099300967824e+001dB,-2.62015628610829e+000°)
1.44543977074604e+007	(-2.36105323590329e+001dB,-2.63047557980791e+000°)
1.45657661552458e+007	(-2.36111283434693e+001dB,-2.64090923305950e+000°)
1.46779926762219e+007	(-2.36117180941610e+001dB,-2.65145853132722e+000°)
1.47910838816833e+007	(-2.36123016558360e+001dB,-2.66212475895424e+000°)
1.49050464338632e+007	(-2.36128790738543e+001dB,-2.67290919922506e+000°)
1.50198870463261e+007	(-2.36134503941822e+001dB,-2.68381313443100e+000°)
1.51356124843633e+007	(-2.36140156633668e+001dB,-2.69483784594056e+000°)
1.52522295653914e+007	(-2.36145749285108e+001dB,-2.70598461427365e+000°)
1.53697451593540e+007	(-2.36151282372478e+001dB,-2.71725471917845e+000°)
1.54881661891261e+007	(-2.36156756377185e+001dB,-2.72864943971305e+000°)
1.56074996309224e+007	(-2.36162171785464e+001dB,-2.74017005433044e+000°)
1.57277525147080e+007	(-2.36167529088147e+001dB,-2.75181784096607e+000°)
1.58489319246124e+007	(-2.36172828780432e+001dB,-2.76359407712942e+000°)
1.59710449993473e+007	(-2.36178071361663e+001dB,-2.77550003999878e+000°)
1.60940989326267e+007	(-2.36183257335104e+001dB,-2.78753700651855e+000°)
1.62181009735906e+007	(-2.36188387207728e+001dB,-2.79970625349975e+000°)
1.63430584272327e+007	(-2.36193461490003e+001dB,-2.81200905772377e+000°)
1.64689786548300e+007	(-2.36198480695689e+001dB,-2.82444669604785e+000°)
1.65958690743770e+007	(-2.36203445341633e+001dB,-2.83702044551441e+000°)
1.67237371610222e+007	(-2.36208355947574e+001dB,-2.84973158346195e+000°)
1.68525904475089e+007	(-2.36213213035950e+001dB,-2.86258138763880e+000°)
1.69824365246188e+007	(-2.36218017131710e+001dB,-2.87557113631908e+000°)
1.71132830416192e+007	(-2.36222768762130e+001dB,-2.88870210842118e+000°)
1.72451377067134e+007	(-2.36227468456637e+001dB,-2.90197558362773e+000°)
1.73780082874952e+007	(-2.36232116746633e+001dB,-2.91539284250835e+000°)
1.75119026114060e+007	(-2.36236714165326e+001dB,-2.92895516664374e+000°)
1.76468285661965e+007	(-2.36241261247566e+001dB,-2.94266383875231e+000°)
1.77827941003907e+007	(-2.36245758529683e+001dB,-2.95652014281762e+000°)
1.79198072237548e+007	(-2.36250206549335e+001dB,-2.97052536421872e+000°)
1.80578760077687e+007	(-2.36254605845352e+001dB,-2.98468078986094e+000°)
1.81970085861013e+007	(-2.36258956957595e+001dB,-2.99898770830877e+000°)
1.83372131550903e+007	(-2.36263260426809e+001dB,-3.01344740992078e+000°)
1.84784979742244e+007	(-2.36267516794488e+001dB,-3.02806118698427e+000°)
1.86208713666302e+007	(-2.36271726602741e+001dB,-3.04283033385321e+000°)
1.87643417195624e+007	(-2.36275890394163e+001dB,-3.05775614708578e+000°)
1.89089174848980e+007	(-2.36280008711711e+001dB,-3.07283992558390e+000°)
1.90546071796341e+007	(-2.36284082098584e+001dB,-3.08808297073394e+000°)
1.92014193863896e+007	(-2.36288111098102e+001dB,-3.10348658654789e+000°)
1.93493627539111e+007	(-2.36292096253605e+001dB,-3.11905207980573e+000°)
1.94984459975821e+007	(-2.36296038108332e+001dB,-3.13478076019911e+000°)
1.96486778999363e+007	(-2.36299937205329e+001dB,-3.15067394047512e+000°)
1.98000673111755e+007	(-2.36303794087341e+001dB,-3.16673293658159e+000°)
1.99526231496905e+007	(-2.36307609296721e+001dB,-3.18295906781241e+000°)
2.01063544025866e+007	(-2.36311383375336e+001dB,-3.19935365695424e+000°)
2.02612701262131e+007	(-2.36315116864482e+001dB,-3.21591803043324e+000°)
2.04173794466970e+007	(-2.36318810304797e+001dB,-3.23265351846257e+000°)
2.05746915604801e+007	(-2.36322464236182e+001dB,-3.24956145519064e+000°)
2.07332157348613e+007	(-2.36326079197725e+001dB,-3.26664317884952e+000°)
2.08929613085421e+007	(-2.36329655727629e+001dB,-3.28390003190383e+000°)
2.10539376921773e+007	(-2.36333194363141e+001dB,-3.30133336120024e+000°)
2.12161543689286e+007	(-2.36336695640487e+001dB,-3.31894451811711e+000°)
2.13796208950241e+007	(-2.36340160094811e+001dB,-3.33673485871442e+000°)
2.15443469003206e+007	(-2.36343588260115e+001dB,-3.35470574388414e+000°)
2.17103420888714e+007	(-2.36346980669206e+001dB,-3.37285853950074e+000°)
2.18776162394974e+007	(-2.36350337853641e+001dB,-3.39119461657174e+000°)
2.20461792063637e+007	(-2.36353660343681e+001dB,-3.40971535138893e+000°)
2.22160409195600e+007	(-2.36356948668244e+001dB,-3.42842212567906e+000°)
2.23872113856853e+007	(-2.36360203354864e+001dB,-3.44731632675509e+000°)
2.25597006884377e+007	(-2.36363424929651e+001dB,-3.46639934766740e+000°)
2.27335189892082e+007	(-2.36366613917255e+001dB,-3.48567258735516e+000°)
2.29086765276797e+007	(-2.36369770840835e+001dB,-3.50513745079744e+000°)
2.30851836224296e+007	(-2.36372896222024e+001dB,-3.52479534916475e+000°)
2.32630506715382e+007	(-2.36375990580909e+001dB,-3.54464769997001e+000°)
2.34422881532012e+007	(-2.36379054435999e+001dB,-3.56469592722016e+000°)
2.36229066263466e+007	(-2.36382088304208e+001dB,-3.58494146156715e+000°)
2.38049167312572e+007	(-2.36385092700835e+001dB,-3.60538574045909e+000°)
2.39883291901969e+007	(-2.36388068139548e+001dB,-3.62603020829153e+000°)
2.41731548080431e+007	(-2.36391015132370e+001dB,-3.64687631655788e+000°)
2.43594044729223e+007	(-2.36393934189666e+001dB,-3.66792552400092e+000°)
2.45470891568524e+007	(-2.36396825820140e+001dB,-3.68917929676289e+000°)
2.47362199163883e+007	(-2.36399690530821e+001dB,-3.71063910853643e+000°)
2.49268078932739e+007	(-2.36402528827066e+001dB,-3.73230644071475e+000°)
2.51188643150979e+007	(-2.36405341212555e+001dB,-3.75418278254204e+000°)
2.53124004959558e+007	(-2.36408128189293e+001dB,-3.77626963126330e+000°)
2.55074278371158e+007	(-2.36410890257614e+001dB,-3.79856849227448e+000°)
2.57039578276908e+007	(-2.36413627916183e+001dB,-3.82108087927198e+000°)
2.59020020453155e+007	(-2.36416341662009e+001dB,-3.84380831440221e+000°)
2.61015721568276e+007	(-2.36419031990449e+001dB,-3.86675232841088e+000°)
2.63026799189561e+007	(-2.36421699395223e+001dB,-3.88991446079202e+000°)
2.65053371790131e+007	(-2.36424344368427e+001dB,-3.91329625993706e+000°)
2.67095558755921e+007	(-2.36426967400548e+001dB,-3.93689928328327e+000°)
2.69153480392715e+007	(-2.36429568980483e+001dB,-3.96072509746239e+000°)
2.71227257933226e+007	(-2.36432149595556e+001dB,-3.98477527844858e+000°)
2.73317013544247e+007	(-2.36434709731544e+001dB,-4.00905141170694e+000°)
2.75422870333840e+007	(-2.36437249872693e+001dB,-4.03355509234086e+000°)
2.77544952358595e+007	(-2.36439770501751e+001dB,-4.05828792523988e+000°)
2.79683384630932e+007	(-2.36442272099987e+001dB,-4.08325152522699e+000°)
2.81838293126470e+007	(-2.36444755147225e+001dB,-4.10844751720569e+000°)
2.84009804791446e+007	(-2.36447220121872e+001dB,-4.13387753630730e+000°)
2.86198047550195e+007	(-2.36449667500949e+001dB,-4.15954322803721e+000°)
2.88403150312685e+007	(-2.36452097760125e+001dB,-4.18544624842197e+000°)
2.90625242982112e+007	(-2.36454511373749e+001dB,-4.21158826415519e+000°)
2.92864456462549e+007	(-2.36456908814892e+001dB,-4.23797095274395e+000°)
2.95120922666664e+007	(-2.36459290555380e+001dB,-4.26459600265473e+000°)
2.97394774523486e+007	(-2.36461657065835e+001dB,-4.29146511345913e+000°)
2.99686145986238e+007	(-2.36464008815712e+001dB,-4.31857999597956e+000°)
3.01995172040228e+007	(-2.36466346273347e+001dB,-4.34594237243461e+000°)
3.04321988710799e+007	(-2.36468669905997e+001dB,-4.37355397658433e+000°)
3.06666733071345e+007	(-2.36470980179884e+001dB,-4.40141655387530e+000°)
3.09029543251386e+007	(-2.36473277560241e+001dB,-4.42953186158568e+000°)
3.11410558444703e+007	(-2.36475562511363e+001dB,-4.45790166896987e+000°)
3.13809918917540e+007	(-2.36477835496649e+001dB,-4.48652775740332e+000°)
3.16227766016865e+007	(-2.36480096978657e+001dB,-4.51541192052694e+000°)
3.18664242178701e+007	(-2.36482347419153e+001dB,-4.54455596439157e+000°)
3.21119490936510e+007	(-2.36484587279161e+001dB,-4.57396170760222e+000°)
3.23593656929656e+007	(-2.36486817019022e+001dB,-4.60363098146238e+000°)
3.26086885911922e+007	(-2.36489037098442e+001dB,-4.63356563011804e+000°)
3.28599324760094e+007	(-2.36491247976549e+001dB,-4.66376751070156e+000°)
3.31131121482620e+007	(-2.36493450111953e+001dB,-4.69423849347578e+000°)
3.33682425228323e+007	(-2.36495643962800e+001dB,-4.72498046197772e+000°)
3.36253386295192e+007	(-2.36497829986831e+001dB,-4.75599531316257e+000°)
3.38844156139232e+007	(-2.36500008641444e+001dB,-4.78728495754711e+000°)
3.41454887383390e+007	(-2.36502180383753e+001dB,-4.81885131935379e+000°)
3.44085733826544e+007	(-2.36504345670647e+001dB,-4.85069633665387e+000°)
3.46736850452562e+007	(-2.36506504958859e+001dB,-4.88282196151163e+000°)
3.49408393439437e+007	(-2.36508658705023e+001dB,-4.91523016012749e+000°)
3.52100520168483e+007	(-2.36510807365745e+001dB,-4.94792291298191e+000°)
3.54813389233607e+007	(-2.36512951397663e+001dB,-4.98090221497890e+000°)
3.57547160450653e+007	(-2.36515091257516e+001dB,-5.01417007558961e+000°)
3.60301994866817e+007	(-2.36517227402210e+001dB,-5.04772851899604e+000°)
3.63078054770133e+007	(-2.36519360288888e+001dB,-5.08157958423473e+000°)
3.65875503699036e+007	(-2.36521490375000e+001dB,-5.11572532534038e+000°)
3.68694506451990e+007	(-2.36523618118369e+001dB,-5.15016781148975e+000°)
3.71535229097205e+007	(-2.36525743977265e+001dB,-5.18490912714531e+000°)
3.74397838982414e+007	(-2.36527868410477e+001dB,-5.21995137219951e+000°)
3.77282504744733e+007	(-2.36529991877382e+001dB,-5.25529666211829e+000°)
3.80189396320595e+007	(-2.36532114838024e+001dB,-5.29094712808550e+000°)
3.83118684955763e+007	(-2.36534237753184e+001dB,-5.32690491714701e+000°)
3.86070543215416e+007	(-2.36536361084456e+001dB,-5.36317219235487e+000°)
3.89045144994315e+007	(-2.36538485294324e+001dB,-5.39975113291188e+000°)
3.92042665527050e+007	(-2.36540610846238e+001dB,-5.43664393431591e+000°)
3.95063281398359e+007	(-2.36542738204690e+001dB,-5.47385280850493e+000°)
3.98107170553533e+007	(-2.36544867835296e+001dB,-5.51137998400137e+000°)
4.01174512308898e+007	(-2.36547000204871e+001dB,-5.54922770605739e+000°)
4.04265487362380e+007	(-2.36549135781514e+001dB,-5.58739823679995e+000°)
4.07380277804149e+007	(-2.36551275034681e+001dB,-5.62589385537614e+000°)
4.10519067127345e+007	(-2.36553418435275e+001dB,-5.66471685809846e+000°)
4.13682040238888e+007	(-2.36555566455722e+001dB,-5.70386955859073e+000°)
4.16869383470373e+007	(-2.36557719570059e+001dB,-5.74335428793389e+000°)
4.20081284589044e+007	(-2.36559878254011e+001dB,-5.78317339481200e+000°)
4.23317932808859e+007	(-2.36562042985084e+001dB,-5.82332924565856e+000°)
4.26579518801631e+007	(-2.36564214242642e+001dB,-5.86382422480303e+000°)
4.29866234708266e+007	(-2.36566392508002e+001dB,-5.90466073461760e+000°)
4.33178274150080e+007	(-2.36568578264514e+001dB,-5.94584119566394e+000°)
4.36515832240205e+007	(-2.36570771997648e+001dB,-5.98736804684073e+000°)
4.39879105595083e+007	(-2.36572974195089e+001dB,-6.02924374553086e+000°)
4.43268292346049e+007	(-2.36575185346823e+001dB,-6.07147076774927e+000°)
